"county","tract","zcta","CountyName","ZIPName","hus20","afact"
"County code","Tract","ZIP census tabulation area","County name","ZIP Code name","Total housing units (2020 Census)","tract-to-zcta allocation factor"
"09009","1254.00","06401","New Haven CT","Ansonia, CT",1504,1 
"09009","1301.01","06483","New Haven CT","Seymour, CT",2274,1 
"09009","1301.02","06483","New Haven CT","Seymour, CT",1363,1 
"09009","1302.01","06483","New Haven CT","Seymour, CT",1354,1 
"09009","1302.02","06483","New Haven CT","Seymour, CT",2121,1 
"09009","1401.01","06510","New Haven CT","New Haven, CT",856,0.8467 
"09009","1401.01","06511","New Haven CT","New Haven, CT",155,0.1533 
"09009","1401.02","06510","New Haven CT","New Haven, CT",1791,0.8694 
"09009","1401.02","06511","New Haven CT","New Haven, CT",269,0.1306 
"09009","1402.00","06511","New Haven CT","New Haven, CT",16,0.0338 
"09009","1402.00","06519","New Haven CT","New Haven, CT",457,0.9662 
"09009","1403.00","06510","New Haven CT","New Haven, CT",13,0.0136 
"09009","1403.00","06511","New Haven CT","New Haven, CT",1,0.001 
"09009","1403.00","06519","New Haven CT","New Haven, CT",941,0.9853 
"09009","1404.00","06519","New Haven CT","New Haven, CT",1349,1 
"09009","1405.00","06519","New Haven CT","New Haven, CT",1330,1 
"09009","1406.00","06519","New Haven CT","New Haven, CT",1821,1 
"09009","1407.00","06511","New Haven CT","New Haven, CT",2252,1 
"09009","1408.00","06511","New Haven CT","New Haven, CT",1523,0.912 
"09009","1408.00","06519","New Haven CT","New Haven, CT",147,0.088 
"09009","1409.00","06511","New Haven CT","New Haven, CT",2123,1 
"09009","1410.00","06515","New Haven CT","New Haven, CT",1872,1 
"09009","1411.00","06515","New Haven CT","New Haven, CT",1154,1 
"09009","1412.00","06515","New Haven CT","New Haven, CT",1940,1 
"09009","1413.01","06511","New Haven CT","New Haven, CT",15,0.0066 
"09009","1413.01","06515","New Haven CT","New Haven, CT",2260,0.9934 
"09009","1414.00","06511","New Haven CT","New Haven, CT",1875,0.9296 
"09009","1414.00","06515","New Haven CT","New Haven, CT",142,0.0704 
"09009","1415.00","06511","New Haven CT","New Haven, CT",3015,0.9879 
"09009","1415.00","06514","New Haven CT","Hamden, CT",37,0.0121 
"09009","1416.00","06511","New Haven CT","New Haven, CT",2088,1 
"09009","1418.00","06511","New Haven CT","New Haven, CT",1962,1 
"09009","1419.00","06511","New Haven CT","New Haven, CT",2868,1 
"09009","1420.00","06510","New Haven CT","New Haven, CT",262,0.1212 
"09009","1420.00","06511","New Haven CT","New Haven, CT",1900,0.8788 
"09009","1421.00","06511","New Haven CT","New Haven, CT",613,0.9967 
"09009","1421.00","06513","New Haven CT","New Haven, CT",2,0.0033 
"09009","1422.00","06511","New Haven CT","New Haven, CT",1071,1 
"09009","1423.00","06513","New Haven CT","New Haven, CT",2143,1 
"09009","1424.00","06511","New Haven CT","New Haven, CT",307,0.1433 
"09009","1424.00","06513","New Haven CT","New Haven, CT",1835,0.8567 
"09009","1425.00","06511","New Haven CT","New Haven, CT",210,0.0942 
"09009","1425.00","06513","New Haven CT","New Haven, CT",2019,0.9058 
"09009","1426.01","06513","New Haven CT","New Haven, CT",2554,1 
"09009","1426.04","06513","New Haven CT","New Haven, CT",1136,1 
"09009","1426.05","06513","New Haven CT","New Haven, CT",2330,1 
"09009","1427.00","06512","New Haven CT","East Haven, CT",1380,0.5104 
"09009","1427.00","06513","New Haven CT","New Haven, CT",1324,0.4896 
"09009","1428.00","06512","New Haven CT","East Haven, CT",2110,1 
"09009","1501.00","06460","New Haven CT","Milford, CT",2408,1 
"09009","1502.00","06460","New Haven CT","Milford, CT",1576,1 
"09009","1503.00","06460","New Haven CT","Milford, CT",1474,0.8244 
"09009","1503.00","06461","New Haven CT","Milford, CT",314,0.1756 
"09009","1504.00","06460","New Haven CT","Milford, CT",2132,1 
"09009","1505.00","06460","New Haven CT","Milford, CT",1646,0.919 
"09009","1505.00","06461","New Haven CT","Milford, CT",145,0.081 
"09009","1506.00","06460","New Haven CT","Milford, CT",20,0.0072 
"09009","1506.00","06461","New Haven CT","Milford, CT",2754,0.9928 
"09009","1507.00","06460","New Haven CT","Milford, CT",32,0.0206 
"09009","1507.00","06461","New Haven CT","Milford, CT",1525,0.9794 
"09009","1508.00","06460","New Haven CT","Milford, CT",459,0.2721 
"09009","1508.00","06461","New Haven CT","Milford, CT",1228,0.7279 
"09009","1509.00","06460","New Haven CT","Milford, CT",1668,1 
"09009","1510.00","06460","New Haven CT","Milford, CT",2112,1 
"09009","1511.00","06460","New Haven CT","Milford, CT",2887,1 
"09009","1512.00","06460","New Haven CT","Milford, CT",1369,1 
"09009","1541.01","06516","New Haven CT","West Haven, CT",1178,1 
"09009","1541.02","06516","New Haven CT","West Haven, CT",2005,1 
"09009","1542.00","06516","New Haven CT","West Haven, CT",2815,1 
"09009","1545.00","06516","New Haven CT","West Haven, CT",2051,1 
"09009","1546.00","06516","New Haven CT","West Haven, CT",1780,1 
"09009","1547.00","06516","New Haven CT","West Haven, CT",2597,1 
"09009","1548.00","06516","New Haven CT","West Haven, CT",2120,1 
"09009","1549.00","06516","New Haven CT","West Haven, CT",1772,1 
"09009","1550.00","06516","New Haven CT","West Haven, CT",2318,1 
"09009","1551.00","06516","New Haven CT","West Haven, CT",1870,1 
"09009","1571.00","06477","New Haven CT","Orange, CT",1169,1 
"09009","1572.00","06477","New Haven CT","Orange, CT",1386,1 
"09009","1573.00","06477","New Haven CT","Orange, CT",1345,1 
"09009","1574.00","06477","New Haven CT","Orange, CT",1580,1 
"09009","1601.00","06525","New Haven CT","Woodbridge, CT",1274,1 
"09009","1602.00","06525","New Haven CT","Woodbridge, CT",2202,1 
"09009","1611.00","06524","New Haven CT","Bethany, CT",2039,1 
"09009","1651.00","06517","New Haven CT","Hamden, CT",1621,1 
"09009","1652.00","06517","New Haven CT","Hamden, CT",1175,1 
"09009","1653.00","06514","New Haven CT","Hamden, CT",213,0.2008 
"09009","1653.00","06517","New Haven CT","Hamden, CT",848,0.7992 
"09009","1654.00","06514","New Haven CT","Hamden, CT",393,0.1269 
"09009","1654.00","06517","New Haven CT","Hamden, CT",2704,0.8731 
"09009","1655.00","06511","New Haven CT","New Haven, CT",70,0.0356 
"09009","1655.00","06514","New Haven CT","Hamden, CT",1405,0.7146 
"09009","1655.00","06517","New Haven CT","Hamden, CT",491,0.2497 
"09009","1656.00","06514","New Haven CT","Hamden, CT",2471,1 
"09009","1657.00","06514","New Haven CT","Hamden, CT",1576,1 
"09009","1658.01","06514","New Haven CT","Hamden, CT",2837,1 
"09009","1658.02","06514","New Haven CT","Hamden, CT",1547,1 
"09009","1659.00","06514","New Haven CT","Hamden, CT",962,0.3448 
"09009","1659.00","06518","New Haven CT","Hamden, CT",1828,0.6552 
"09009","1660.02","06492","New Haven CT","Wallingford, CT",5,0.0024 
"09009","1660.02","06518","New Haven CT","Hamden, CT",2067,0.9976 
"09009","1660.03","06514","New Haven CT","Hamden, CT",5,0.0037 
"09009","1660.03","06518","New Haven CT","Hamden, CT",1339,0.9963 
"09009","1660.04","06518","New Haven CT","Hamden, CT",2427,1 
"09009","1671.01","06473","New Haven CT","North Haven, CT",1769,1 
"09009","1671.02","06473","New Haven CT","North Haven, CT",1663,1 
"09009","1672.01","06473","New Haven CT","North Haven, CT",1775,1 
"09009","1672.02","06473","New Haven CT","North Haven, CT",1962,1 
"09009","1673.01","06473","New Haven CT","North Haven, CT",2812,1 
"09009","1701.00","06450","New Haven CT","Meriden, CT",838,1 
"09009","1702.00","06451","New Haven CT","Meriden, CT",831,1 
"09009","1703.00","06451","New Haven CT","Meriden, CT",915,1 
"09009","1704.00","06451","New Haven CT","Meriden, CT",755,1 
"09009","1705.00","06451","New Haven CT","Meriden, CT",2104,1 
"09009","1706.00","06451","New Haven CT","Meriden, CT",1128,1 
"09009","1707.00","06451","New Haven CT","Meriden, CT",1069,1 
"09009","1708.00","06450","New Haven CT","Meriden, CT",1292,0.5065 
"09009","1708.00","06451","New Haven CT","Meriden, CT",1259,0.4935 
"09009","1709.00","06451","New Haven CT","Meriden, CT",1364,1 
"09009","1710.00","06450","New Haven CT","Meriden, CT",955,1 
"09009","1711.00","06450","New Haven CT","Meriden, CT",2501,1 
"09009","1712.01","06450","New Haven CT","Meriden, CT",1903,1 
"09009","1712.02","06450","New Haven CT","Meriden, CT",1553,1 
"09009","1713.00","06450","New Haven CT","Meriden, CT",1498,1 
"09009","1714.00","06450","New Haven CT","Meriden, CT",887,1 
"09009","1715.00","06450","New Haven CT","Meriden, CT",1413,1 
"09009","1716.00","06450","New Haven CT","Meriden, CT",1051,0.4669 
"09009","1716.00","06451","New Haven CT","Meriden, CT",1200,0.5331 
"09009","1717.00","06450","New Haven CT","Meriden, CT",1661,1 
"09009","1751.00","06492","New Haven CT","Wallingford, CT",1401,1 
"09009","1752.00","06492","New Haven CT","Wallingford, CT",1204,1 
"09009","1753.00","06492","New Haven CT","Wallingford, CT",1842,1 
"09009","1754.00","06492","New Haven CT","Wallingford, CT",2096,1 
"09009","1755.01","06492","New Haven CT","Wallingford, CT",534,1 
"09009","1755.02","06492","New Haven CT","Wallingford, CT",2789,1 
"09009","1756.00","06492","New Haven CT","Wallingford, CT",2206,1 
"09009","1757.00","06492","New Haven CT","Wallingford, CT",740,1 
"09009","1758.00","06492","New Haven CT","Wallingford, CT",1479,1 
"09009","1759.00","06492","New Haven CT","Wallingford, CT",2278,1 
"09009","1760.00","06473","New Haven CT","North Haven, CT",4,0.0017 
"09009","1760.00","06492","New Haven CT","Wallingford, CT",2365,0.9983 
"09009","1801.01","06512","New Haven CT","East Haven, CT",1208,1 
"09009","1801.02","06512","New Haven CT","East Haven, CT",2043,1 
"09009","1802.00","06512","New Haven CT","East Haven, CT",2496,1 
"09009","1803.00","06512","New Haven CT","East Haven, CT",1118,1 
"09009","1804.00","06512","New Haven CT","East Haven, CT",968,1 
"09009","1805.00","06512","New Haven CT","East Haven, CT",534,0.2949 
"09009","1805.00","06513","New Haven CT","New Haven, CT",1277,0.7051 
"09009","1806.01","06512","New Haven CT","East Haven, CT",1224,0.9737 
"09009","1806.01","06513","New Haven CT","New Haven, CT",33,0.0263 
"09009","1806.02","06473","New Haven CT","North Haven, CT",92,0.0616 
"09009","1806.02","06512","New Haven CT","East Haven, CT",50,0.0335 
"09009","1806.02","06513","New Haven CT","New Haven, CT",1351,0.9049 
"09009","1841.01","06405","New Haven CT","Branford, CT",2962,1 
"09009","1842.00","06405","New Haven CT","Branford, CT",2022,1 
"09009","1843.00","06405","New Haven CT","Branford, CT",2264,1 
"09009","1844.00","06405","New Haven CT","Branford, CT",1826,1 
"09009","1845.00","06405","New Haven CT","Branford, CT",1092,1 
"09009","1846.00","06405","New Haven CT","Branford, CT",1398,1 
"09009","1847.00","06405","New Haven CT","Branford, CT",2583,0.9874 
"09009","1847.00","06437","New Haven CT","Guilford, CT",2,0.0008 
"09009","1847.00","06471","New Haven CT","North Branford, CT",31,0.0119 
"09009","1861.00","06471","New Haven CT","North Branford, CT",3040,1 
"09009","1862.00","06471","New Haven CT","North Branford, CT",113,0.0436 
"09009","1862.00","06472","New Haven CT","Northford, CT",2480,0.9564 
"09009","1901.00","06437","New Haven CT","Guilford, CT",1662,1 
"09009","1902.00","06405","New Haven CT","Branford, CT",2,0.001 
"09009","1902.00","06437","New Haven CT","Guilford, CT",1935,0.999 
"09009","1903.01","06437","New Haven CT","Guilford, CT",2499,0.9988 
"09009","1903.01","06443","New Haven CT","Madison, CT",3,0.0012 
"09009","1903.02","06437","New Haven CT","Guilford, CT",2214,1 
"09009","1903.03","06437","New Haven CT","Guilford, CT",1378,1 
"09009","1941.01","06443","New Haven CT","Madison, CT",1357,1 
"09009","1941.02","06443","New Haven CT","Madison, CT",1837,1 
"09009","1942.01","06443","New Haven CT","Madison, CT",2851,1 
"09009","1942.02","06443","New Haven CT","Madison, CT",2015,1 
"09009","3411.00","06403","New Haven CT","Beacon Falls, CT",2611,0.9973 
"09009","3411.00","06770","New Haven CT","Naugatuck, CT",7,0.0027 
"09009","3431.01","06410","New Haven CT","Cheshire, CT",1749,1 
"09009","3431.02","06410","New Haven CT","Cheshire, CT",1618,1 
"09009","3432.00","06410","New Haven CT","Cheshire, CT",2298,1 
"09009","3433.00","06410","New Haven CT","Cheshire, CT",2566,0.9698 
"09009","3433.00","06492","New Haven CT","Wallingford, CT",80,0.0302 
"09009","3434.00","06410","New Haven CT","Cheshire, CT",2447,1 
"09009","3441.00","06762","New Haven CT","Middlebury, CT",1837,1 
"09009","3442.00","06762","New Haven CT","Middlebury, CT",1210,1 
"09009","3451.00","06770","New Haven CT","Naugatuck, CT",2991,1 
"09009","3452.01","06770","New Haven CT","Naugatuck, CT",2771,1 
"09009","3452.02","06770","New Haven CT","Naugatuck, CT",1633,1 
"09009","3453.00","06770","New Haven CT","Naugatuck, CT",2830,1 
"09009","3454.00","06770","New Haven CT","Naugatuck, CT",3014,1 
"09009","3461.01","06478","New Haven CT","Oxford, CT",2829,1 
"09009","3461.02","06478","New Haven CT","Oxford, CT",2185,0.9964 
"09009","3461.02","06488","New Haven CT","Southbury, CT",8,0.0036 
"09009","3471.00","06410","New Haven CT","Cheshire, CT",7,0.003 
"09009","3471.00","06705","New Haven CT","Waterbury, CT",6,0.0025 
"09009","3471.00","06712","New Haven CT","Prospect, CT",2356,0.9945 
"09009","3472.00","06712","New Haven CT","Prospect, CT",1389,0.9971 
"09009","3472.00","06770","New Haven CT","Naugatuck, CT",4,0.0029 
"09009","3481.11","06488","New Haven CT","Southbury, CT",977,1 
"09009","3481.22","06488","New Haven CT","Southbury, CT",1524,1 
"09009","3481.23","06488","New Haven CT","Southbury, CT",2154,1 
"09009","3481.24","06488","New Haven CT","Southbury, CT",1629,1 
"09009","3481.25","06488","New Haven CT","Southbury, CT",2986,1 
"09009","3501.01","06702","New Haven CT","Waterbury, CT",1761,0.6408 
"09009","3501.01","06706","New Haven CT","Waterbury, CT",187,0.068 
"09009","3501.01","06710","New Haven CT","Waterbury, CT",800,0.2911 
"09009","3502.00","06704","New Haven CT","Waterbury, CT",1417,0.9403 
"09009","3502.00","06710","New Haven CT","Waterbury, CT",90,0.0597 
"09009","3503.00","06704","New Haven CT","Waterbury, CT",830,1 
"09009","3504.00","06702","New Haven CT","Waterbury, CT",279,0.2335 
"09009","3504.00","06704","New Haven CT","Waterbury, CT",892,0.7464 
"09009","3504.00","06705","New Haven CT","Waterbury, CT",24,0.0201 
"09009","3505.00","06706","New Haven CT","Waterbury, CT",1082,1 
"09009","3508.00","06710","New Haven CT","Waterbury, CT",2310,1 
"09009","3509.00","06704","New Haven CT","Waterbury, CT",32,0.0445 
"09009","3509.00","06710","New Haven CT","Waterbury, CT",687,0.9555 
"09009","3510.00","06704","New Haven CT","Waterbury, CT",1515,0.9249 
"09009","3510.00","06710","New Haven CT","Waterbury, CT",123,0.0751 
"09009","3511.00","06704","New Haven CT","Waterbury, CT",1452,0.7481 
"09009","3511.00","06705","New Haven CT","Waterbury, CT",489,0.2519 
"09009","3512.00","06702","New Haven CT","Waterbury, CT",59,0.0372 
"09009","3512.00","06704","New Haven CT","Waterbury, CT",899,0.5661 
"09009","3512.00","06705","New Haven CT","Waterbury, CT",630,0.3967 
"09009","3513.00","06705","New Haven CT","Waterbury, CT",2372,1 
"09009","3514.00","06706","New Haven CT","Waterbury, CT",1664,1 
"09009","3515.00","06706","New Haven CT","Waterbury, CT",2026,1 
"09009","3516.01","06708","New Haven CT","Waterbury, CT",1604,1 
"09009","3516.02","06708","New Haven CT","Waterbury, CT",2862,1 
"09009","3517.00","06708","New Haven CT","Waterbury, CT",1342,1 
"09009","3518.00","06708","New Haven CT","Waterbury, CT",2061,1 
"09009","3519.00","06706","New Haven CT","Waterbury, CT",17,0.0152 
"09009","3519.00","06708","New Haven CT","Waterbury, CT",1070,0.9545 
"09009","3519.00","06770","New Haven CT","Naugatuck, CT",34,0.0303 
"09009","3520.00","06708","New Haven CT","Waterbury, CT",1943,1 
"09009","3521.00","06708","New Haven CT","Waterbury, CT",1744,1 
"09009","3522.00","06704","New Haven CT","Waterbury, CT",551,0.5764 
"09009","3522.00","06708","New Haven CT","Waterbury, CT",405,0.4236 
"09009","3523.00","06702","New Haven CT","Waterbury, CT",1,0.0008 
"09009","3523.00","06704","New Haven CT","Waterbury, CT",822,0.6602 
"09009","3523.00","06708","New Haven CT","Waterbury, CT",10,0.008 
"09009","3523.00","06710","New Haven CT","Waterbury, CT",412,0.3309 
"09009","3524.00","06704","New Haven CT","Waterbury, CT",1276,1 
"09009","3525.00","06704","New Haven CT","Waterbury, CT",1344,1 
"09009","3526.00","06705","New Haven CT","Waterbury, CT",2337,1 
"09009","3527.01","06705","New Haven CT","Waterbury, CT",1653,1 
"09009","3527.02","06705","New Haven CT","Waterbury, CT",2509,1 
"09009","3528.00","06705","New Haven CT","Waterbury, CT",1752,0.6314 
"09009","3528.00","06706","New Haven CT","Waterbury, CT",1023,0.3686 
"09009","3611.00","06705","New Haven CT","Waterbury, CT",61,0.024 
"09009","3611.00","06716","New Haven CT","Wolcott, CT",2484,0.976 
"09009","3612.00","06716","New Haven CT","Wolcott, CT",2239,1 
"09009","3613.00","06716","New Haven CT","Wolcott, CT",1624,1 
"09009","3614.01","06510","New Haven CT","New Haven, CT",113,0.0637 
"09009","3614.01","06511","New Haven CT","New Haven, CT",1660,0.9363 
"09009","3614.02","06510","New Haven CT","New Haven, CT",16,0.0563 
"09009","3614.02","06511","New Haven CT","New Haven, CT",268,0.9437 
"09009","3615.00","06516","New Haven CT","West Haven, CT",2229,1 
"09011","6501.00","06371","New London CT","Old Lyme, CT",1165,0.9549 
"09011","6501.00","06439","New London CT","Hadlyme, CT (PO boxes)",55,0.0451 
"09011","6601.01","06371","New London CT","Old Lyme, CT",1708,1 
"09011","6601.03","06371","New London CT","Old Lyme, CT",1396,0.9432 
"09011","6601.03","06376","New London CT","South Lyme, CT (PO boxes)",84,0.0568 
"09011","6601.04","06371","New London CT","Old Lyme, CT",1800,1 
"09011","6903.00","06320","New London CT","New London, CT",2818,1 
"09011","6904.00","06320","New London CT","New London, CT",874,1 
"09011","6905.00","06320","New London CT","New London, CT",1773,1 
"09011","6907.00","06320","New London CT","New London, CT",654,1 
"09011","6908.00","06320","New London CT","New London, CT",1480,1 
"09011","6909.00","06320","New London CT","New London, CT",2809,1 
"09011","6933.00","06385","New London CT","Waterford, CT",2740,1 
"09011","6934.00","06385","New London CT","Waterford, CT",2048,1 
"09011","6935.00","06385","New London CT","Waterford, CT",1560,1 
"09011","6936.00","06320","New London CT","New London, CT",5,0.0039 
"09011","6936.00","06375","New London CT","Quaker Hill, CT",1259,0.9929 
"09011","6936.00","06382","New London CT","Uncasville, CT",4,0.0032 
"09011","6937.00","06375","New London CT","Quaker Hill, CT",296,0.2355 
"09011","6937.00","06385","New London CT","Waterford, CT",961,0.7645 
"09011","6952.01","06353","New London CT","Montville, CT",98,0.043 
"09011","6952.01","06370","New London CT","Oakdale, CT",502,0.2202 
"09011","6952.01","06375","New London CT","Quaker Hill, CT",11,0.0048 
"09011","6952.01","06382","New London CT","Uncasville, CT",1669,0.732 
"09011","6952.02","06370","New London CT","Oakdale, CT",2403,1 
"09011","6961.00","06360","New London CT","Norwich, CT",1035,0.4023 
"09011","6961.00","06380","New London CT","Taftville, CT",1538,0.5977 
"09011","6962.00","06360","New London CT","Norwich, CT",2200,0.9804 
"09011","6962.00","06389","New London CT","Yantic, CT",44,0.0196 
"09011","6963.00","06360","New London CT","Norwich, CT",1164,1 
"09011","6964.01","06360","New London CT","Norwich, CT",2667,0.9963 
"09011","6964.01","06380","New London CT","Taftville, CT",10,0.0037 
"09011","6965.00","06360","New London CT","Norwich, CT",1533,1 
"09011","6966.00","06360","New London CT","Norwich, CT",1514,1 
"09011","6967.01","06360","New London CT","Norwich, CT",2772,1 
"09011","6968.00","06360","New London CT","Norwich, CT",1938,1 
"09011","6970.00","06360","New London CT","Norwich, CT",2354,1 
"09011","7001.00","06339","New London CT","Ledyard, CT",9,0.0044 
"09011","7001.00","06365","New London CT","Preston, CT",2040,0.9956 
"09011","7011.00","06335","New London CT","Gales Ferry, CT",46,0.0143 
"09011","7011.00","06338","New London CT","Mashantucket, CT (PO boxes)",110,0.0342 
"09011","7011.00","06339","New London CT","Ledyard, CT",3064,0.9516 
"09011","7012.00","06335","New London CT","Gales Ferry, CT",2639,0.9028 
"09011","7012.00","06339","New London CT","Ledyard, CT",284,0.0972 
"09011","7021.00","06340","New London CT","Groton, CT",383,0.1979 
"09011","7021.00","06355","New London CT","Mystic, CT",1552,0.8021 
"09011","7023.00","06340","New London CT","Groton, CT",999,1 
"09011","7024.00","06340","New London CT","Groton, CT",1808,1 
"09011","7025.00","06340","New London CT","Groton, CT",2270,1 
"09011","7026.00","06340","New London CT","Groton, CT",580,1 
"09011","7027.00","06340","New London CT","Groton, CT",2756,1 
"09011","7028.00","06340","New London CT","Groton, CT",1198,0.6941 
"09011","7028.00","06355","New London CT","Mystic, CT",528,0.3059 
"09011","7029.00","06340","New London CT","Groton, CT",1640,0.9945 
"09011","7029.00","06355","New London CT","Mystic, CT",9,0.0055 
"09011","7030.00","06355","New London CT","Mystic, CT",1934,1 
"09011","7051.01","06379","New London CT","Pawcatuck, CT",2024,1 
"09011","7051.02","06379","New London CT","Pawcatuck, CT",2044,1 
"09011","7052.00","06378","New London CT","Stonington, CT",2035,0.9452 
"09011","7052.00","06379","New London CT","Pawcatuck, CT",118,0.0548 
"09011","7053.00","06355","New London CT","Mystic, CT",1755,0.895 
"09011","7053.00","06378","New London CT","Stonington, CT",206,0.105 
"09011","7054.00","06355","New London CT","Mystic, CT",383,0.3028 
"09011","7054.00","06378","New London CT","Stonington, CT",813,0.6427 
"09011","7054.00","06379","New London CT","Pawcatuck, CT",69,0.0545 
"09011","7071.00","06359","New London CT","North Stonington, CT",2226,1 
"09011","7081.00","06351","New London CT","Jewett City, CT",7,0.0062 
"09011","7081.00","06384","New London CT","Voluntown, CT",1128,0.9938 
"09011","7091.00","06351","New London CT","Jewett City, CT",2510,1 
"09011","7092.00","06331","New London CT","Canterbury, CT",3,0.0012 
"09011","7092.00","06351","New London CT","Jewett City, CT",2514,0.9988 
"09011","7101.00","06351","New London CT","Jewett City, CT",1728,1 
"09011","7111.00","06330","New London CT","Baltic, CT",1209,0.9535 
"09011","7111.00","06350","New London CT","Hanover, CT (PO boxes)",59,0.0465 
"09011","7121.00","06254","New London CT","North Franklin, CT",790,1 
"09011","7131.00","06334","New London CT","Bozrah, CT",1097,0.9699 
"09011","7131.00","06336","New London CT","Gilman, CT",34,0.0301 
"09011","7141.01","06415","New London CT","Colchester, CT",1697,1 
"09011","7141.03","06415","New London CT","Colchester, CT",2730,1 
"09011","7141.04","06415","New London CT","Colchester, CT",2014,1 
"09011","7151.00","06415","New London CT","Colchester, CT",2,0.0012 
"09011","7151.00","06420","New London CT","Salem, CT",1717,0.9988 
"09011","7161.01","06333","New London CT","East Lyme, CT",487,0.2642 
"09011","7161.01","06357","New London CT","Niantic, CT",1356,0.7358 
"09011","7161.02","06333","New London CT","East Lyme, CT",2323,1 
"09011","8701.00","06249","New London CT","Lebanon, CT",3147,1 
"09011","8702.00","06340","New London CT","Groton, CT",2494,1 
"09011","8703.00","06320","New London CT","New London, CT",1711,1 
"09011","8705.01","06382","New London CT","Uncasville, CT",1746,1 
"09011","8705.02","06382","New London CT","Uncasville, CT",973,1 
"09011","8707.01","06333","New London CT","East Lyme, CT",102,0.0941 
"09011","8707.01","06357","New London CT","Niantic, CT",982,0.9059 
"09011","8707.03","06357","New London CT","Niantic, CT",1061,1 
"09011","8707.04","06357","New London CT","Niantic, CT",2769,1 
"09011","9800.00","06340","New London CT","Groton, CT",10,1 
"09013","5261.01","06231","Tolland CT","Amston, CT",1557,0.8713 
"09013","5261.01","06248","Tolland CT","Hebron, CT",230,0.1287 
"09013","5261.02","06231","Tolland CT","Amston, CT",25,0.0137 
"09013","5261.02","06248","Tolland CT","Hebron, CT",1806,0.9863 
"09013","5281.00","06043","Tolland CT","Bolton, CT",3,0.0023 
"09013","5281.00","06232","Tolland CT","Andover, CT",1321,0.9977 
"09013","5291.00","06043","Tolland CT","Bolton, CT",2045,1 
"09013","5301.00","06066","Tolland CT","Vernon Rockville, CT",1149,1 
"09013","5302.00","06066","Tolland CT","Vernon Rockville, CT",3048,1 
"09013","5303.01","06066","Tolland CT","Vernon Rockville, CT",2898,1 
"09013","5303.02","06066","Tolland CT","Vernon Rockville, CT",3039,1 
"09013","5304.00","06066","Tolland CT","Vernon Rockville, CT",2098,1 
"09013","5305.00","06066","Tolland CT","Vernon Rockville, CT",1418,1 
"09013","5306.00","06066","Tolland CT","Vernon Rockville, CT",1111,1 
"09013","5331.02","06084","Tolland CT","Tolland, CT",2175,1 
"09013","5331.03","06029","Tolland CT","Ellington, CT",1,0.0006 
"09013","5331.03","06084","Tolland CT","Tolland, CT",1650,0.9994 
"09013","5331.04","06084","Tolland CT","Tolland, CT",1804,1 
"09013","5351.01","06029","Tolland CT","Ellington, CT",2662,0.9985 
"09013","5351.01","06066","Tolland CT","Vernon Rockville, CT",4,0.0015 
"09013","5351.02","06029","Tolland CT","Ellington, CT",1653,1 
"09013","5352.00","06029","Tolland CT","Ellington, CT",2717,0.9934 
"09013","5352.00","06076","Tolland CT","Stafford Springs, CT",4,0.0015 
"09013","5352.00","06084","Tolland CT","Tolland, CT",14,0.0051 
"09013","5381.00","06071","Tolland CT","Somers, CT",1,1 
"09013","5382.01","06071","Tolland CT","Somers, CT",1942,0.9744 
"09013","5382.01","06072","Tolland CT","Somersville, CT (PO boxes)",51,0.0256 
"09013","5382.02","06071","Tolland CT","Somers, CT",1628,1 
"09013","8401.00","06279","Tolland CT","Willington, CT",2685,1 
"09013","8501.00","06238","Tolland CT","Coventry, CT",2226,1 
"09013","8502.00","06238","Tolland CT","Coventry, CT",3047,1 
"09013","8601.00","06237","Tolland CT","Columbia, CT",2294,1 
"09013","8811.00","06250","Tolland CT","Mansfield Center, CT",923,0.3992 
"09013","8811.00","06268","Tolland CT","Storrs Mansfield, CT",1388,0.6003 
"09013","8811.00","06269","Tolland CT","Storrs Mansfield, CT",1,0.0004 
"09013","8812.00","06268","Tolland CT","Storrs Mansfield, CT",112,0.4029 
"09013","8812.00","06269","Tolland CT","Storrs Mansfield, CT",166,0.5971 
"09013","8813.00","06268","Tolland CT","Storrs Mansfield, CT",1803,1 
"09013","8815.00","06226","Tolland CT","Willimantic, CT",215,0.0839 
"09013","8815.00","06250","Tolland CT","Mansfield Center, CT",1234,0.4815 
"09013","8815.00","06268","Tolland CT","Storrs Mansfield, CT",1064,0.4151 
"09013","8815.00","06269","Tolland CT","Storrs Mansfield, CT",50,0.0195 
"09013","8901.00","06076","Tolland CT","Stafford Springs, CT",1892,1 
"09013","8902.02","06071","Tolland CT","Somers, CT",26,0.0125 
"09013","8902.02","06076","Tolland CT","Stafford Springs, CT",2059,0.9875 
"09013","8902.03","06076","Tolland CT","Stafford Springs, CT",354,0.939 
"09013","8902.03","06242","Tolland CT","Eastford, CT",23,0.061 
"09013","8902.04","06076","Tolland CT","Stafford Springs, CT",1260,1 
"09015","8003.00","06226","Windham CT","Willimantic, CT",1601,1 
"09015","8004.00","06226","Windham CT","Willimantic, CT",1689,1 
"09015","8005.01","06226","Windham CT","Willimantic, CT",384,0.2341 
"09015","8005.01","06256","Windham CT","North Windham, CT",767,0.4677 
"09015","8005.01","06280","Windham CT","Windham, CT",489,0.2982 
"09015","8005.02","06226","Windham CT","Willimantic, CT",206,0.1471 
"09015","8005.02","06256","Windham CT","North Windham, CT",258,0.1843 
