"county","cousub20","state","place","stab","CountyName","MCDName","PlaceName","hus20","afact"
"County code","County subdivision (2020)","State code","Place code","State abbr.","County name","County subdivision / MCD name","Place name","Total housing units (2020 Census)","cousub20-to-place allocation factor"
"29117","17146","29","13852","MO","Livingston MO","Cream Ridge township, Livingston MO","Chula city, MO",84,0.3767 
"29117","17146","29","99999","MO","Livingston MO","Cream Ridge township, Livingston MO","[not in a place]",139,0.6233 
"29117","23500","29","02692","MO","Livingston MO","Fairview township, Livingston MO","Avalon CDP, MO",41,0.2278 
"29117","23500","29","99999","MO","Livingston MO","Fairview township, Livingston MO","[not in a place]",139,0.7722 
"29117","28306","29","99999","MO","Livingston MO","Grand River township, Livingston MO","[not in a place]",116,1 
"29117","28990","29","75364","MO","Livingston MO","Green township, Livingston MO","Utica village, MO",109,0.8258 
"29117","28990","29","99999","MO","Livingston MO","Green township, Livingston MO","[not in a place]",23,0.1742 
"29117","35882","29","99999","MO","Livingston MO","Jackson township, Livingston MO","[not in a place]",225,1 
"29117","47090","29","99999","MO","Livingston MO","Medicine township, Livingston MO","[not in a place]",78,1 
"29117","49340","29","44390","MO","Livingston MO","Monroe township, Livingston MO","Ludlow town, MO",54,0.3885 
"29117","49340","29","99999","MO","Livingston MO","Monroe township, Livingston MO","[not in a place]",85,0.6115 
"29117","49808","29","49790","MO","Livingston MO","Mooresville township, Livingston MO","Mooresville village, MO",44,0.3165 
"29117","49808","29","99999","MO","Livingston MO","Mooresville township, Livingston MO","[not in a place]",95,0.6835 
"29117","61436","29","13690","MO","Livingston MO","Rich Hill township, Livingston MO","Chillicothe city, MO",5,0.0248 
"29117","61436","29","99999","MO","Livingston MO","Rich Hill township, Livingston MO","[not in a place]",197,0.9752 
"29117","65774","29","99999","MO","Livingston MO","Sampsel township, Livingston MO","[not in a place]",120,1 
"29117","79198","29","79180","MO","Livingston MO","Wheeling township, Livingston MO","Wheeling city, MO",111,0.6307 
"29117","79198","29","99999","MO","Livingston MO","Wheeling township, Livingston MO","[not in a place]",65,0.3693 
"29119","01236","29","01198","MO","McDonald MO","Anderson East township, McDonald MO","Anderson city, MO",537,0.6789 
"29119","01236","29","99999","MO","McDonald MO","Anderson East township, McDonald MO","[not in a place]",254,0.3211 
"29119","01237","29","01198","MO","McDonald MO","Anderson West township, McDonald MO","Anderson city, MO",285,0.4077 
"29119","01237","29","99999","MO","McDonald MO","Anderson West township, McDonald MO","[not in a place]",414,0.5923 
"29119","09613","29","99999","MO","McDonald MO","Buffalo Hart township, McDonald MO","[not in a place]",146,1 
"29119","09617","29","99999","MO","McDonald MO","Buffalo May township, McDonald MO","[not in a place]",240,1 
"29119","12574","29","99999","MO","McDonald MO","Center township, McDonald MO","[not in a place]",321,1 
"29119","21700","29","99999","MO","McDonald MO","Elk Horn township, McDonald MO","[not in a place]",594,1 
"29119","21792","29","52742","MO","McDonald MO","Elk River East township, McDonald MO","Noel city, MO",382,0.7221 
"29119","21792","29","99999","MO","McDonald MO","Elk River East township, McDonald MO","[not in a place]",147,0.2779 
"29119","21794","29","52742","MO","McDonald MO","Elk River West township, McDonald MO","Noel city, MO",385,0.4109 
"29119","21794","29","99999","MO","McDonald MO","Elk River West township, McDonald MO","[not in a place]",552,0.5891 
"29119","22550","29","27874","MO","McDonald MO","Erie Goodman township, McDonald MO","Goodman city, MO",487,0.5689 
"29119","22550","29","99999","MO","McDonald MO","Erie Goodman township, McDonald MO","[not in a place]",369,0.4311 
"29119","22554","29","99999","MO","McDonald MO","Erie McNatt township, McDonald MO","[not in a place]",172,1 
"29119","45240","29","99999","MO","McDonald MO","McMillen Coy township, McDonald MO","[not in a place]",444,1 
"29119","45246","29","99999","MO","McDonald MO","McMillen Tiff township, McDonald MO","[not in a place]",178,1 
"29119","50384","29","99999","MO","McDonald MO","Mountain township, McDonald MO","[not in a place]",622,1 
"29119","57840","29","27100","MO","McDonald MO","Pineville Lanagan township, McDonald MO","Ginger Blue village, MO",24,0.0725 
"29119","57840","29","40592","MO","McDonald MO","Pineville Lanagan township, McDonald MO","Lanagan town, MO",185,0.5589 
"29119","57840","29","99999","MO","McDonald MO","Pineville Lanagan township, McDonald MO","[not in a place]",122,0.3686 
"29119","57843","29","57818","MO","McDonald MO","Pineville North township, McDonald MO","Pineville city, MO",297,0.4292 
"29119","57843","29","99999","MO","McDonald MO","Pineville North township, McDonald MO","[not in a place]",395,0.5708 
"29119","57846","29","57818","MO","McDonald MO","Pineville South township, McDonald MO","Pineville city, MO",64,0.1245 
"29119","57846","29","99999","MO","McDonald MO","Pineville South township, McDonald MO","[not in a place]",450,0.8755 
"29119","59600","29","69230","MO","McDonald MO","Prairie township, McDonald MO","Southwest City town, MO",366,0.5648 
"29119","59600","29","99999","MO","McDonald MO","Prairie township, McDonald MO","[not in a place]",282,0.4352 
"29119","61760","29","62822","MO","McDonald MO","Richwood township, McDonald MO","Rocky Comfort CDP, MO",88,0.3165 
"29119","61760","29","99999","MO","McDonald MO","Richwood township, McDonald MO","[not in a place]",190,0.6835 
"29119","79540","29","36422","MO","McDonald MO","White Rock township, McDonald MO","Jane town, MO",174,0.2266 
"29119","79540","29","99999","MO","McDonald MO","White Rock township, McDonald MO","[not in a place]",594,0.7734 
"29121","05284","29","05266","MO","Macon MO","Bevier township, Macon MO","Bevier city, MO",314,0.574 
"29121","05284","29","99999","MO","Macon MO","Bevier township, Macon MO","[not in a place]",233,0.426 
"29121","10504","29","10486","MO","Macon MO","Callao township, Macon MO","Callao city, MO",126,0.6 
"29121","10504","29","99999","MO","Macon MO","Callao township, Macon MO","[not in a place]",84,0.4 
"29121","13240","29","99999","MO","Macon MO","Chariton township, Macon MO","[not in a place]",204,1 
"29121","20062","29","99999","MO","Macon MO","Drake township, Macon MO","[not in a place]",48,1 
"29121","20638","29","99999","MO","Macon MO","Eagle township, Macon MO","[not in a place]",218,1 
"29121","20710","29","21988","MO","Macon MO","Easley township, Macon MO","Elmer city, MO",6,0.0732 
"29121","20710","29","68852","MO","Macon MO","Easley township, Macon MO","South Gifford village, MO",18,0.2195 
"29121","20710","29","99999","MO","Macon MO","Easley township, Macon MO","[not in a place]",58,0.7073 
"29121","33580","29","45326","MO","Macon MO","Hudson township, Macon MO","Macon city, MO",2678,0.834 
"29121","33580","29","99999","MO","Macon MO","Hudson township, Macon MO","[not in a place]",533,0.166 
"29121","35018","29","99999","MO","Macon MO","Independence township, Macon MO","[not in a place]",90,1 
"29121","35900","29","99999","MO","Macon MO","Jackson township, Macon MO","[not in a place]",50,1 
"29121","37520","29","99999","MO","Macon MO","Johnston township, Macon MO","[not in a place]",25,1 
"29121","40700","29","40682","MO","Macon MO","La Plata township, Macon MO","La Plata city, MO",669,0.8577 
"29121","40700","29","99999","MO","Macon MO","La Plata township, Macon MO","[not in a place]",111,0.1423 
"29121","42194","29","99999","MO","Macon MO","Liberty township, Macon MO","[not in a place]",107,1 
"29121","43112","29","51734","MO","Macon MO","Lingo township, Macon MO","New Cambria city, MO",110,0.428 
"29121","43112","29","99999","MO","Macon MO","Lingo township, Macon MO","[not in a place]",147,0.572 
"29121","44642","29","02422","MO","Macon MO","Lyda township, Macon MO","Atlanta city, MO",176,0.6007 
"29121","44642","29","99999","MO","Macon MO","Lyda township, Macon MO","[not in a place]",117,0.3993 
"29121","47810","29","99999","MO","Macon MO","Middle Fork township, Macon MO","[not in a place]",145,1 
"29121","50114","29","99999","MO","Macon MO","Morrow township, Macon MO","[not in a place]",98,1 
"29121","51176","29","23050","MO","Macon MO","Narrows township, Macon MO","Excello CDP, MO",29,0.1518 
"29121","51176","29","99999","MO","Macon MO","Narrows township, Macon MO","[not in a place]",162,0.8482 
"29121","61508","29","99999","MO","Macon MO","Richland township, Macon MO","[not in a place]",153,1 
"29121","63326","29","99999","MO","Macon MO","Round Grove township, Macon MO","[not in a place]",145,1 
"29121","63686","29","99999","MO","Macon MO","Russell township, Macon MO","[not in a place]",102,1 
"29121","72718","29","99999","MO","Macon MO","Ten Mile township, Macon MO","[not in a place]",141,1 
"29121","75436","29","99999","MO","Macon MO","Valley township, Macon MO","[not in a place]",93,1 
"29121","76822","29","21988","MO","Macon MO","Walnut Creek township, Macon MO","Elmer city, MO",33,0.287 
"29121","76822","29","22672","MO","Macon MO","Walnut Creek township, Macon MO","Ethel town, MO",15,0.1304 
"29121","76822","29","99999","MO","Macon MO","Walnut Creek township, Macon MO","[not in a place]",67,0.5826 
"29121","79270","29","22672","MO","Macon MO","White township, Macon MO","Ethel town, MO",22,0.2366 
"29121","79270","29","99999","MO","Macon MO","White township, Macon MO","[not in a place]",71,0.7634 
"29123","05410","29","99999","MO","Madison MO","Big Creek township, Madison MO","[not in a place]",110,1 
"29123","11962","29","99999","MO","Madison MO","Castor township, Madison MO","[not in a place]",476,1 
"29123","12808","29","13474","MO","Madison MO","Central township, Madison MO","Cherokee Pass CDP, MO",9,0.0448 
"29123","12808","29","99999","MO","Madison MO","Central township, Madison MO","[not in a place]",192,0.9552 
"29123","42212","29","99999","MO","Madison MO","Liberty township, Madison MO","[not in a place]",138,1 
"29123","46262","29","46244","MO","Madison MO","Marquand township, Madison MO","Marquand city, MO",107,0.2758 
"29123","46262","29","99999","MO","Madison MO","Marquand township, Madison MO","[not in a place]",281,0.7242 
"29123","48620","29","48602","MO","Madison MO","Mine La Motte township, Madison MO","Mine La Motte CDP, MO",189,0.4632 
"29123","48620","29","99999","MO","Madison MO","Mine La Motte township, Madison MO","[not in a place]",219,0.5368 
"29123","58790","29","99999","MO","Madison MO","Polk township, Madison MO","[not in a place]",448,1 
"29123","64280","29","99999","MO","Madison MO","St. Francois township, Madison MO","[not in a place]",158,1 
"29123","65072","29","13474","MO","Madison MO","St. Michael township, Madison MO","Cherokee Pass CDP, MO",112,0.0335 
"29123","65072","29","15220","MO","Madison MO","St. Michael township, Madison MO","Cobalt village, MO",116,0.0347 
"29123","65072","29","25768","MO","Madison MO","St. Michael township, Madison MO","Fredericktown city, MO",1907,0.5711 
"29123","65072","29","37736","MO","Madison MO","St. Michael township, Madison MO","Junction City village, MO",169,0.0506 
"29123","65072","29","99999","MO","Madison MO","St. Michael township, Madison MO","[not in a place]",1035,0.31 
"29123","74248","29","99999","MO","Madison MO","Twelvemile township, Madison MO","[not in a place]",166,1 
"29125","07228","29","99999","MO","Maries MO","Boone township, Maries MO","[not in a place]",294,1 
"29125","20206","29","99999","MO","Maries MO","Dry Creek township, Maries MO","[not in a place]",293,1 
"29125","35918","29","01828","MO","Maries MO","Jackson township, Maries MO","Argyle town, MO",3,0.0029 
"29125","35918","29","76102","MO","Maries MO","Jackson township, Maries MO","Vienna city, MO",293,0.2847 
"29125","35918","29","99999","MO","Maries MO","Jackson township, Maries MO","[not in a place]",733,0.7123 
"29125","36872","29","04150","MO","Maries MO","Jefferson township, Maries MO","Belle city, MO",629,0.4601 
"29125","36872","29","99999","MO","Maries MO","Jefferson township, Maries MO","[not in a place]",738,0.5399 
"29125","37394","29","99999","MO","Maries MO","Johnson township, Maries MO","[not in a place]",634,1 
"29125","48260","29","99999","MO","Maries MO","Miller township, Maries MO","[not in a place]",460,1 
"29125","69662","29","99999","MO","Maries MO","Spring Creek township, Maries MO","[not in a place]",186,1 
"29127","23176","29","99999","MO","Marion MO","Fabius township, Marion MO","[not in a place]",528,1 
"29127","42230","29","56036","MO","Marion MO","Liberty township, Marion MO","Palmyra city, MO",1606,0.7907 
"29127","42230","29","99999","MO","Marion MO","Liberty township, Marion MO","[not in a place]",425,0.2093 
"29127","46658","29","30214","MO","Marion MO","Mason township, Marion MO","Hannibal city, MO",5591,0.9306 
"29127","46658","29","99999","MO","Marion MO","Mason township, Marion MO","[not in a place]",417,0.0694 
"29127","48278","29","30214","MO","Marion MO","Miller township, Marion MO","Hannibal city, MO",2047,0.7621 
"29127","48278","29","99999","MO","Marion MO","Miller township, Marion MO","[not in a place]",639,0.2379 
"29127","63344","29","99999","MO","Marion MO","Round Grove township, Marion MO","[not in a place]",394,1 
"29127","69050","29","99999","MO","Marion MO","South River township, Marion MO","[not in a place]",170,1 
"29127","74788","29","57350","MO","Marion MO","Union township, Marion MO","Philadelphia CDP, MO",84,0.232 
"29127","74788","29","99999","MO","Marion MO","Union township, Marion MO","[not in a place]",278,0.768 
"29127","77074","29","49394","MO","Marion MO","Warren township, Marion MO","Monroe City city, MO",218,0.3263 
"29127","77074","29","99999","MO","Marion MO","Warren township, Marion MO","[not in a place]",450,0.6737 
"29129","30538","29","99999","MO","Mercer MO","Harrison township, Mercer MO","[not in a place]",120,1 
"29129","43058","29","99999","MO","Mercer MO","Lindley township, Mercer MO","[not in a place]",82,1 
"29129","45452","29","99999","MO","Mercer MO","Madison township, Mercer MO","[not in a place]",96,1 
"29129","46082","29","47486","MO","Mercer MO","Marion township, Mercer MO","Mercer town, MO",145,0.2996 
"29129","46082","29","68942","MO","Mercer MO","Marion township, Mercer MO","South Lineville town, MO",10,0.0207 
"29129","46082","29","99999","MO","Mercer MO","Marion township, Mercer MO","[not in a place]",329,0.6798 
"29129","47108","29","99999","MO","Mercer MO","Medicine township, Mercer MO","[not in a place]",79,1 
"29129","49952","29","59942","MO","Mercer MO","Morgan township, Mercer MO","Princeton city, MO",546,0.7339 
"29129","49952","29","99999","MO","Mercer MO","Morgan township, Mercer MO","[not in a place]",198,0.2661 
"29129","60662","29","60644","MO","Mercer MO","Ravanna township, Mercer MO","Ravanna CDP, MO",40,0.381 
"29129","60662","29","99999","MO","Mercer MO","Ravanna township, Mercer MO","[not in a place]",65,0.619 
"29129","68564","29","99999","MO","Mercer MO","Somerset township, Mercer MO","[not in a place]",47,1 
"29129","77578","29","99999","MO","Mercer MO","Washington township, Mercer MO","[not in a place]",154,1 
"29131","22528","29","74194","MO","Miller MO","Equality township, Miller MO","Tuscumbia town, MO",67,0.1506 
"29131","22528","29","99999","MO","Miller MO","Equality township, Miller MO","[not in a place]",378,0.8494 
"29131","25678","29","02584","MO","Miller MO","Franklin township, Miller MO","Aurora Springs CDP, MO",61,0.0537 
"29131","25678","29","02962","MO","Miller MO","Franklin township, Miller MO","Bagnell town, MO",40,0.0352 
"29131","25678","29","21484","MO","Miller MO","Franklin township, Miller MO","Eldon city, MO",7,0.0062 
"29131","25678","29","99999","MO","Miller MO","Franklin township, Miller MO","[not in a place]",1027,0.9048 
"29131","27244","29","08974","MO","Miller MO","Glaze township, Miller MO","Brumley town, MO",35,0.0074 
"29131","27244","29","40034","MO","Miller MO","Glaze township, Miller MO","Lake Ozark city, MO",1738,0.3678 
"29131","27244","29","55244","MO","Miller MO","Glaze township, Miller MO","Osage Beach city, MO",182,0.0385 
"29131","27244","29","99999","MO","Miller MO","Glaze township, Miller MO","[not in a place]",2771,0.5863 
"29131","37322","29","99999","MO","Miller MO","Jim Henry township, Miller MO","[not in a place]",397,1 
"29131","55172","29","64190","MO","Miller MO","Osage township, Miller MO","St. Elizabeth village, MO",135,0.2103 
"29131","55172","29","99999","MO","Miller MO","Osage township, Miller MO","[not in a place]",507,0.7897 
"29131","61778","29","34228","MO","Miller MO","Richwoods township, Miller MO","Iberia city, MO",330,0.2292 
"29131","61778","29","99999","MO","Miller MO","Richwoods township, Miller MO","[not in a place]",1110,0.7708 
"29131","65342","29","21484","MO","Miller MO","Saline township, Miller MO","Eldon city, MO",2123,0.5752 
"29131","65342","29","54560","MO","Miller MO","Saline township, Miller MO","Olean town, MO",54,0.0146 
"29131","65342","29","99999","MO","Miller MO","Saline township, Miller MO","[not in a place]",1514,0.4102 
"29133","36278","29","99999","MO","Mississippi MO","James Bayou township, Mississippi MO","[not in a place]",13,1 
"29133","43886","29","04996","MO","Mississippi MO","Long Prairie township, Mississippi MO","Bertrand city, MO",342,0.5876 
"29133","43886","29","99999","MO","Mississippi MO","Long Prairie township, Mississippi MO","[not in a place]",240,0.4124 
"29133","48926","29","99999","MO","Mississippi MO","Mississippi township, Mississippi MO","[not in a place]",6,1 
"29133","54128","29","80260","MO","Mississippi MO","Ohio township, Mississippi MO","Wilson City village, MO",57,0.25 
"29133","54128","29","81178","MO","Mississippi MO","Ohio township, Mississippi MO","Wyatt city, MO",122,0.5351 
"29133","54128","29","99999","MO","Mississippi MO","Ohio township, Mississippi MO","[not in a place]",49,0.2149 
"29133","64406","29","01288","MO","Mississippi MO","St. James township, Mississippi MO","Anniston town, MO",83,0.0344 
"29133","64406","29","21052","MO","Mississippi MO","St. James township, Mississippi MO","East Prairie city, MO",1330,0.5507 
"29133","64406","29","79684","MO","Mississippi MO","St. James township, Mississippi MO","Whiting CDP, MO",82,0.034 
"29133","64406","29","99999","MO","Mississippi MO","St. James township, Mississippi MO","[not in a place]",920,0.381 
"29133","74392","29","13366","MO","Mississippi MO","Tywappity township, Mississippi MO","Charleston city, MO",1789,0.8861 
"29133","74392","29","99999","MO","Mississippi MO","Tywappity township, Mississippi MO","[not in a place]",230,0.1139 
"29133","80674","29","57926","MO","Mississippi MO","Wolf Island township, Mississippi MO","Pinhook village, MO",4,0.2 
"29133","80674","29","99999","MO","Mississippi MO","Wolf Island township, Mississippi MO","[not in a place]",16,0.8 
"29135","09910","29","99999","MO","Moniteau MO","Burris Fork township, Moniteau MO","[not in a place]",313,1 
"29135","30556","29","99999","MO","Moniteau MO","Harrison township, Moniteau MO","[not in a place]",270,1 
"29135","43220","29","36368","MO","Moniteau MO","Linn township, Moniteau MO","Jamestown town, MO",170,0.2936 
"29135","43220","29","44498","MO","Moniteau MO","Linn township, Moniteau MO","Lupus town, MO",22,0.038 
"29135","43220","29","99999","MO","Moniteau MO","Linn township, Moniteau MO","[not in a place]",387,0.6684 
"29135","49862","29","14140","MO","Moniteau MO","Moreau township, Moniteau MO","Clarksburg city, MO",121,0.4007 
"29135","49862","29","99999","MO","Moniteau MO","Moreau township, Moniteau MO","[not in a place]",181,0.5993 
"29135","57638","29","40808","MO","Moniteau MO","Pilot Grove township, Moniteau MO","Latham CDP, MO",41,0.1007 
"29135","57638","29","99999","MO","Moniteau MO","Pilot Grove township, Moniteau MO","[not in a place]",366,0.8993 
"29135","76642","29","10468","MO","Moniteau MO","Walker township, Moniteau MO","California city, MO",1976,0.6397 
"29135","76642","29","99999","MO","Moniteau MO","Walker township, Moniteau MO","[not in a place]",1113,0.3603 
"29135","80080","29","25300","MO","Moniteau MO","Willow Fork township, Moniteau MO","Fortuna CDP, MO",67,0.0549 
"29135","80080","29","73420","MO","Moniteau MO","Willow Fork township, Moniteau MO","Tipton city, MO",981,0.8041 
"29135","80080","29","99999","MO","Moniteau MO","Willow Fork township, Moniteau MO","[not in a place]",172,0.141 
"29137","14464","29","99999","MO","Monroe MO","Clay township, Monroe MO","[not in a place]",119,1 
"29137","35126","29","99999","MO","Monroe MO","Indian Creek township, Monroe MO","[not in a place]",73,1 
"29137","35936","29","56144","MO","Monroe MO","Jackson township, Monroe MO","Paris city, MO",600,0.4819 
"29137","35936","29","99999","MO","Monroe MO","Jackson township, Monroe MO","[not in a place]",645,0.5181 
"29137","36890","29","24760","MO","Monroe MO","Jefferson township, Monroe MO","Florida village, MO",4,0.0106 
"29137","36890","29","71026","MO","Monroe MO","Jefferson township, Monroe MO","Stoutsville village, MO",30,0.0796 
"29137","36890","29","99999","MO","Monroe MO","Jefferson township, Monroe MO","[not in a place]",343,0.9098 
"29137","46100","29","32626","MO","Monroe MO","Marion township, Monroe MO","Holliday village, MO",65,0.0997 
"29137","46100","29","45470","MO","Monroe MO","Marion township, Monroe MO","Madison city, MO",267,0.4095 
"29137","46100","29","99999","MO","Monroe MO","Marion township, Monroe MO","[not in a place]",320,0.4908 
"29137","49358","29","49394","MO","Monroe MO","Monroe township, Monroe MO","Monroe City city, MO",1012,0.8384 
"29137","49358","29","99999","MO","Monroe MO","Monroe township, Monroe MO","[not in a place]",195,0.1616 
"29137","68798","29","99999","MO","Monroe MO","South Fork township, Monroe MO","[not in a place]",246,1 
"29137","74806","29","47846","MO","Monroe MO","Union township, Monroe MO","Middle Grove CDP, MO",21,0.0784 
"29137","74806","29","99999","MO","Monroe MO","Union township, Monroe MO","[not in a place]",247,0.9216 
"29137","77596","29","99999","MO","Monroe MO","Washington township, Monroe MO","[not in a place]",166,1 
"29137","80854","29","99999","MO","Monroe MO","Woodlawn township, Monroe MO","[not in a place]",113,1 
"29139","03754","29","04330","MO","Montgomery MO","Bear Creek township, Montgomery MO","Bellflower city, MO",167,0.143 
"29139","03754","29","31996","MO","Montgomery MO","Bear Creek township, Montgomery MO","High Hill city, MO",95,0.0813 
"29139","03754","29","37574","MO","Montgomery MO","Bear Creek township, Montgomery MO","Jonesburg city, MO",298,0.2551 
"29139","03754","29","99999","MO","Montgomery MO","Bear Creek township, Montgomery MO","[not in a place]",608,0.5205 
"29139","18208","29","18190","MO","Montgomery MO","Danville township, Montgomery MO","Danville CDP, MO",23,0.0229 
"29139","18208","29","51770","MO","Montgomery MO","Danville township, Montgomery MO","New Florence city, MO",275,0.2742 
"29139","18208","29","99999","MO","Montgomery MO","Danville township, Montgomery MO","[not in a place]",705,0.7029 
"29139","44228","29","05608","MO","Montgomery MO","Loutre township, Montgomery MO","Big Spring CDP, MO",69,0.0961 
"29139","44228","29","45200","MO","Montgomery MO","Loutre township, Montgomery MO","McKittrick town, MO",36,0.0501 
"29139","44228","29","61328","MO","Montgomery MO","Loutre township, Montgomery MO","Rhineland town, MO",64,0.0891 
"29139","44228","29","99999","MO","Montgomery MO","Loutre township, Montgomery MO","[not in a place]",549,0.7646 
"29139","49520","29","09496","MO","Montgomery MO","Montgomery township, Montgomery MO","Buell CDP, MO",23,0.0135 
"29139","49520","29","49574","MO","Montgomery MO","Montgomery township, Montgomery MO","Montgomery City city, MO",1315,0.7708 
"29139","49520","29","99999","MO","Montgomery MO","Montgomery township, Montgomery MO","[not in a place]",368,0.2157 
"29139","59618","29","47900","MO","Montgomery MO","Prairie township, Montgomery MO","Middletown town, MO",90,0.1991 
"29139","59618","29","99999","MO","Montgomery MO","Prairie township, Montgomery MO","[not in a place]",362,0.8009 
"29139","75256","29","78406","MO","Montgomery MO","Upper Loutre township, Montgomery MO","Wellsville city, MO",484,0.6807 
"29139","75256","29","99999","MO","Montgomery MO","Upper Loutre township, Montgomery MO","[not in a place]",227,0.3193 
"29141","09568","29","99999","MO","Morgan MO","Buffalo township, Morgan MO","[not in a place]",2241,1 
"29141","30988","29","71044","MO","Morgan MO","Haw Creek township, Morgan MO","Stover city, MO",488,0.2456 
"29141","30988","29","75922","MO","Morgan MO","Haw Creek township, Morgan MO","Versailles city, MO",257,0.1293 
"29141","30988","29","99999","MO","Morgan MO","Haw Creek township, Morgan MO","[not in a place]",1242,0.6251 
"29141","48170","29","72106","MO","Morgan MO","Mill Creek township, Morgan MO","Syracuse city, MO",80,0.1663 
"29141","48170","29","99999","MO","Morgan MO","Mill Creek township, Morgan MO","[not in a place]",401,0.8337 
"29141","49880","29","03376","MO","Morgan MO","Moreau township, Morgan MO","Barnett city, MO",87,0.0358 
"29141","49880","29","75922","MO","Morgan MO","Moreau township, Morgan MO","Versailles city, MO",957,0.394 
"29141","49880","29","99999","MO","Morgan MO","Moreau township, Morgan MO","[not in a place]",1385,0.5702 
"29141","55190","29","28828","MO","Morgan MO","Osage township, Morgan MO","Gravois Mills town, MO",88,0.0117 
"29141","55190","29","40916","MO","Morgan MO","Osage township, Morgan MO","Laurie city, MO",514,0.0682 
"29141","55190","29","71728","MO","Morgan MO","Osage township, Morgan MO","Sunrise Beach village, MO",124,0.0164 
"29141","55190","29","99999","MO","Morgan MO","Osage township, Morgan MO","[not in a place]",6812,0.9037 
"29141","61526","29","99999","MO","Morgan MO","Richland township, Morgan MO","[not in a place]",434,1 
"29143","01234","29","26974","MO","New Madrid MO","Anderson township, New Madrid MO","Gideon city, MO",412,0.7616 
"29143","01234","29","99999","MO","New Madrid MO","Anderson township, New Madrid MO","[not in a place]",129,0.2384 
"29143","05518","29","46730","MO","New Madrid MO","Big Prairie township, New Madrid MO","Matthews city, MO",227,0.147 
"29143","05518","29","67790","MO","New Madrid MO","Big Prairie township, New Madrid MO","Sikeston city, MO",915,0.5926 
"29143","05518","29","99999","MO","New Madrid MO","Big Prairie township, New Madrid MO","[not in a place]",402,0.2604 
"29143","15832","29","12052","MO","New Madrid MO","Como township, New Madrid MO","Catron town, MO",21,0.0324 
"29143","15832","29","56342","MO","New Madrid MO","Como township, New Madrid MO","Parma city, MO",283,0.4361 
"29143","15832","29","61994","MO","New Madrid MO","Como township, New Madrid MO","Risco city, MO",145,0.2234 
"29143","15832","29","99999","MO","New Madrid MO","Como township, New Madrid MO","[not in a place]",200,0.3082 
"29143","33166","29","99999","MO","New Madrid MO","Hough township, New Madrid MO","[not in a place]",9,1 
"29143","39710","29","46406","MO","New Madrid MO","La Font township, New Madrid MO","Marston city, MO",201,0.5912 
"29143","39710","29","99999","MO","New Madrid MO","La Font township, New Madrid MO","[not in a place]",139,0.4088 
"29143","41654","29","99999","MO","New Madrid MO","Le Sieur township, New Madrid MO","[not in a place]",235,1 
"29143","41816","29","33364","MO","New Madrid MO","Lewis township, New Madrid MO","Howardville city, MO",156,0.2094 
"29143","41816","29","42536","MO","New Madrid MO","Lewis township, New Madrid MO","Lilbourn city, MO",477,0.6403 
"29143","41816","29","53138","MO","New Madrid MO","Lewis township, New Madrid MO","North Lilbourn village, MO",13,0.0174 
"29143","41816","29","99999","MO","New Madrid MO","Lewis township, New Madrid MO","[not in a place]",99,0.1329 
"29143","52094","29","52076","MO","New Madrid MO","New Madrid township, New Madrid MO","New Madrid city, MO",1352,0.8546 
"29143","52094","29","99999","MO","New Madrid MO","New Madrid township, New Madrid MO","[not in a place]",230,0.1454 
"29143","59132","29","59186","MO","New Madrid MO","Portage township, New Madrid MO","Portageville city, MO",1417,0.879 
"29143","59132","29","72196","MO","New Madrid MO","Portage township, New Madrid MO","Tallapoosa city, MO",46,0.0285 
"29143","59132","29","99999","MO","New Madrid MO","Portage township, New Madrid MO","[not in a place]",149,0.0924 
"29143","64460","29","99999","MO","New Madrid MO","St. John township, New Madrid MO","[not in a place]",23,1 
"29143","78478","29","11026","MO","New Madrid MO","West township, New Madrid MO","Canalou city, MO",75,0.1271 
"29143","78478","29","49898","MO","New Madrid MO","West township, New Madrid MO","Morehouse city, MO",398,0.6746 
"29143","78478","29","99999","MO","New Madrid MO","West township, New Madrid MO","[not in a place]",117,0.1983 
"29145","04744","29","99999","MO","Newton MO","Benton township, Newton MO","[not in a place]",276,1 
"29145","05032","29","99999","MO","Newton MO","Berwick township, Newton MO","[not in a place]",152,1 
"29145","09586","29","99999","MO","Newton MO","Buffalo township, Newton MO","[not in a place]",918,1 
"29145","18622","29","99999","MO","Newton MO","Dayton township, Newton MO","[not in a place]",584,1 
"29145","24346","29","37592","MO","Newton MO","Five Mile township, Newton MO","Joplin city, MO",4,0.0022 
"29145","24346","29","43672","MO","Newton MO","Five Mile township, Newton MO","Loma Linda town, MO",445,0.2463 
"29145","24346","29","99999","MO","Newton MO","Five Mile township, Newton MO","[not in a place]",1358,0.7515 
"29145","25696","29","23518","MO","Newton MO","Franklin township, Newton MO","Fairview town, MO",176,0.254 
"29145","25696","29","70648","MO","Newton MO","Franklin township, Newton MO","Stella town, MO",71,0.1025 
"29145","25696","29","99999","MO","Newton MO","Franklin township, Newton MO","[not in a place]",446,0.6436 
"29145","28126","29","28108","MO","Newton MO","Granby township, Newton MO","Granby city, MO",873,0.4927 
"29145","28126","29","99999","MO","Newton MO","Granby township, Newton MO","[not in a place]",899,0.5073 
"29145","46118","29","19432","MO","Newton MO","Marion township, Newton MO","Diamond town, MO",392,0.2598 
"29145","46118","29","37592","MO","Newton MO","Marion township, Newton MO","Joplin city, MO",3,0.002 
