"county","tract","block","zcta","CountyName","ZIPName","hus20","afact"
"County code","Tract","Block","ZIP census tabulation area","County name","ZIP Code name","Total housing units (2020 Census)","block-to-zcta allocation factor"
"09001","0353.00","2016","06840","Fairfield CT","New Canaan, CT",10,1 
"09001","0353.00","2017","06907","Fairfield CT","Stamford, CT",3,1 
"09001","0353.00","2018","06840","Fairfield CT","New Canaan, CT",27,1 
"09001","0353.00","2019","06840","Fairfield CT","New Canaan, CT",38,1 
"09001","0353.00","2020","06840","Fairfield CT","New Canaan, CT",13,1 
"09001","0353.00","2021","06840","Fairfield CT","New Canaan, CT",24,1 
"09001","0353.00","2023","06840","Fairfield CT","New Canaan, CT",3,1 
"09001","0353.00","2024","06840","Fairfield CT","New Canaan, CT",6,1 
"09001","0353.00","2025","06840","Fairfield CT","New Canaan, CT",4,1 
"09001","0353.00","2026","06840","Fairfield CT","New Canaan, CT",21,1 
"09001","0354.00","1000","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","1001","06840","Fairfield CT","New Canaan, CT",27,1 
"09001","0354.00","1002","06840","Fairfield CT","New Canaan, CT",11,1 
"09001","0354.00","1003","06840","Fairfield CT","New Canaan, CT",49,1 
"09001","0354.00","1004","06840","Fairfield CT","New Canaan, CT",3,1 
"09001","0354.00","1005","06840","Fairfield CT","New Canaan, CT",114,1 
"09001","0354.00","1006","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","1007","06840","Fairfield CT","New Canaan, CT",11,1 
"09001","0354.00","1008","06840","Fairfield CT","New Canaan, CT",123,1 
"09001","0354.00","1009","06840","Fairfield CT","New Canaan, CT",14,1 
"09001","0354.00","1010","06840","Fairfield CT","New Canaan, CT",16,1 
"09001","0354.00","1011","06840","Fairfield CT","New Canaan, CT",57,1 
"09001","0354.00","1012","06840","Fairfield CT","New Canaan, CT",70,1 
"09001","0354.00","1013","06840","Fairfield CT","New Canaan, CT",2,1 
"09001","0354.00","2000","06840","Fairfield CT","New Canaan, CT",11,1 
"09001","0354.00","2001","06840","Fairfield CT","New Canaan, CT",17,1 
"09001","0354.00","2002","06840","Fairfield CT","New Canaan, CT",115,1 
"09001","0354.00","2003","06840","Fairfield CT","New Canaan, CT",22,1 
"09001","0354.00","2004","06840","Fairfield CT","New Canaan, CT",14,1 
"09001","0354.00","2005","06840","Fairfield CT","New Canaan, CT",13,1 
"09001","0354.00","2006","06840","Fairfield CT","New Canaan, CT",20,1 
"09001","0354.00","2007","06840","Fairfield CT","New Canaan, CT",23,1 
"09001","0354.00","2008","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","2010","06840","Fairfield CT","New Canaan, CT",48,1 
"09001","0354.00","2011","06840","Fairfield CT","New Canaan, CT",20,1 
"09001","0354.00","2012","06840","Fairfield CT","New Canaan, CT",15,1 
"09001","0354.00","2013","06840","Fairfield CT","New Canaan, CT",18,1 
"09001","0354.00","2014","06840","Fairfield CT","New Canaan, CT",32,1 
"09001","0354.00","2015","06840","Fairfield CT","New Canaan, CT",42,1 
"09001","0354.00","2016","06840","Fairfield CT","New Canaan, CT",19,1 
"09001","0354.00","2017","06840","Fairfield CT","New Canaan, CT",12,1 
"09001","0354.00","2018","06840","Fairfield CT","New Canaan, CT",3,1 
"09001","0354.00","2019","06840","Fairfield CT","New Canaan, CT",6,1 
"09001","0354.00","2020","06840","Fairfield CT","New Canaan, CT",14,1 
"09001","0354.00","2021","06840","Fairfield CT","New Canaan, CT",46,1 
"09001","0354.00","2022","06840","Fairfield CT","New Canaan, CT",15,1 
"09001","0354.00","2023","06840","Fairfield CT","New Canaan, CT",18,1 
"09001","0354.00","2024","06840","Fairfield CT","New Canaan, CT",8,1 
"09001","0354.00","2025","06840","Fairfield CT","New Canaan, CT",4,1 
"09001","0354.00","2026","06840","Fairfield CT","New Canaan, CT",18,1 
"09001","0354.00","2027","06840","Fairfield CT","New Canaan, CT",2,1 
"09001","0354.00","2028","06840","Fairfield CT","New Canaan, CT",3,1 
"09001","0354.00","3000","06840","Fairfield CT","New Canaan, CT",20,1 
"09001","0354.00","3001","06840","Fairfield CT","New Canaan, CT",10,1 
"09001","0354.00","3002","06840","Fairfield CT","New Canaan, CT",57,1 
"09001","0354.00","3003","06840","Fairfield CT","New Canaan, CT",1,1 
"09001","0354.00","3004","06840","Fairfield CT","New Canaan, CT",77,1 
"09001","0354.00","3005","06840","Fairfield CT","New Canaan, CT",9,1 
"09001","0354.00","3006","06840","Fairfield CT","New Canaan, CT",86,1 
"09001","0354.00","3007","06840","Fairfield CT","New Canaan, CT",2,1 
"09001","0354.00","3009","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","4000","06840","Fairfield CT","New Canaan, CT",17,1 
"09001","0354.00","4001","06840","Fairfield CT","New Canaan, CT",8,1 
"09001","0354.00","4002","06840","Fairfield CT","New Canaan, CT",41,1 
"09001","0354.00","4003","06840","Fairfield CT","New Canaan, CT",47,1 
"09001","0354.00","4004","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","4005","06840","Fairfield CT","New Canaan, CT",59,1 
"09001","0354.00","4006","06840","Fairfield CT","New Canaan, CT",9,1 
"09001","0354.00","4007","06840","Fairfield CT","New Canaan, CT",84,1 
"09001","0354.00","4008","06840","Fairfield CT","New Canaan, CT",18,1 
"09001","0354.00","4009","06840","Fairfield CT","New Canaan, CT",26,1 
"09001","0354.00","4010","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","4011","06840","Fairfield CT","New Canaan, CT",5,1 
"09001","0354.00","4012","06840","Fairfield CT","New Canaan, CT",40,1 
"09001","0354.00","4013","06840","Fairfield CT","New Canaan, CT",9,1 
"09001","0354.00","4014","06840","Fairfield CT","New Canaan, CT",6,1 
"09001","0425.00","1000","06851","Fairfield CT","Norwalk, CT",53,1 
"09001","0425.00","1001","06851","Fairfield CT","Norwalk, CT",3,1 
"09001","0425.00","1002","06851","Fairfield CT","Norwalk, CT",56,1 
"09001","0425.00","1003","06851","Fairfield CT","Norwalk, CT",25,1 
"09001","0425.00","1004","06851","Fairfield CT","Norwalk, CT",4,1 
"09001","0425.00","1005","06851","Fairfield CT","Norwalk, CT",31,1 
"09001","0425.00","1006","06851","Fairfield CT","Norwalk, CT",3,1 
"09001","0425.00","1007","06851","Fairfield CT","Norwalk, CT",2,1 
"09001","0425.00","1008","06851","Fairfield CT","Norwalk, CT",325,1 
"09001","0425.00","1009","06851","Fairfield CT","Norwalk, CT",18,1 
"09001","0425.00","1010","06851","Fairfield CT","Norwalk, CT",14,1 
"09001","0425.00","1011","06851","Fairfield CT","Norwalk, CT",28,1 
"09001","0425.00","1012","06851","Fairfield CT","Norwalk, CT",23,1 
"09001","0425.00","1013","06851","Fairfield CT","Norwalk, CT",20,1 
"09001","0425.00","1017","06851","Fairfield CT","Norwalk, CT",31,1 
"09001","0425.00","2000","06851","Fairfield CT","Norwalk, CT",28,1 
"09001","0425.00","2001","06851","Fairfield CT","Norwalk, CT",51,1 
"09001","0425.00","2002","06851","Fairfield CT","Norwalk, CT",7,1 
"09001","0425.00","2003","06851","Fairfield CT","Norwalk, CT",27,1 
"09001","0425.00","2004","06851","Fairfield CT","Norwalk, CT",4,1 
"09001","0425.00","2005","06851","Fairfield CT","Norwalk, CT",9,1 
"09001","0425.00","2006","06851","Fairfield CT","Norwalk, CT",25,1 
"09001","0425.00","2007","06851","Fairfield CT","Norwalk, CT",28,1 
"09001","0425.00","2008","06851","Fairfield CT","Norwalk, CT",15,1 
"09001","0425.00","2009","06851","Fairfield CT","Norwalk, CT",69,1 
"09001","0425.00","2010","06851","Fairfield CT","Norwalk, CT",9,1 
"09001","0425.00","2011","06851","Fairfield CT","Norwalk, CT",34,1 
"09001","0425.00","2012","06851","Fairfield CT","Norwalk, CT",75,1 
"09001","0425.00","2013","06851","Fairfield CT","Norwalk, CT",61,1 
"09001","0425.00","2014","06851","Fairfield CT","Norwalk, CT",5,1 
"09001","0425.00","3000","06851","Fairfield CT","Norwalk, CT",140,1 
"09001","0425.00","3001","06851","Fairfield CT","Norwalk, CT",5,1 
"09001","0425.00","3002","06851","Fairfield CT","Norwalk, CT",9,1 
"09001","0425.00","3003","06851","Fairfield CT","Norwalk, CT",33,1 
"09001","0425.00","3004","06851","Fairfield CT","Norwalk, CT",12,1 
"09001","0425.00","3005","06851","Fairfield CT","Norwalk, CT",37,1 
"09001","0425.00","3006","06851","Fairfield CT","Norwalk, CT",26,1 
"09001","0425.00","3007","06851","Fairfield CT","Norwalk, CT",50,1 
"09001","0425.00","3008","06851","Fairfield CT","Norwalk, CT",39,1 
"09001","0425.00","3009","06851","Fairfield CT","Norwalk, CT",50,1 
"09001","0425.00","3010","06851","Fairfield CT","Norwalk, CT",9,1 
"09001","0426.00","1000","06851","Fairfield CT","Norwalk, CT",4,1 
"09001","0426.00","1001","06851","Fairfield CT","Norwalk, CT",4,1 
"09001","0426.00","1002","06851","Fairfield CT","Norwalk, CT",1,1 
"09001","0426.00","1003","06851","Fairfield CT","Norwalk, CT",47,1 
"09001","0426.00","1004","06851","Fairfield CT","Norwalk, CT",48,1 
"09001","0426.00","1005","06851","Fairfield CT","Norwalk, CT",12,1 
"09001","0426.00","1006","06851","Fairfield CT","Norwalk, CT",73,1 
"09001","0426.00","1007","06851","Fairfield CT","Norwalk, CT",8,1 
"09001","0426.00","1008","06851","Fairfield CT","Norwalk, CT",25,1 
"09001","0426.00","1009","06851","Fairfield CT","Norwalk, CT",21,1 
"09001","0426.00","1010","06851","Fairfield CT","Norwalk, CT",55,1 
"09001","0426.00","1011","06851","Fairfield CT","Norwalk, CT",9,1 
"09001","0426.00","1012","06851","Fairfield CT","Norwalk, CT",83,1 
"09001","0426.00","1013","06851","Fairfield CT","Norwalk, CT",8,1 
"09001","0426.00","1014","06851","Fairfield CT","Norwalk, CT",23,1 
"09001","0426.00","1015","06851","Fairfield CT","Norwalk, CT",25,1 
"09001","0426.00","2000","06851","Fairfield CT","Norwalk, CT",42,1 
"09001","0426.00","2001","06851","Fairfield CT","Norwalk, CT",134,1 
"09001","0426.00","2002","06851","Fairfield CT","Norwalk, CT",31,1 
"09001","0426.00","2003","06851","Fairfield CT","Norwalk, CT",29,1 
"09001","0426.00","2004","06851","Fairfield CT","Norwalk, CT",39,1 
"09001","0426.00","2005","06851","Fairfield CT","Norwalk, CT",35,1 
"09001","0426.00","2006","06851","Fairfield CT","Norwalk, CT",33,1 
"09001","0426.00","2007","06851","Fairfield CT","Norwalk, CT",10,1 
"09001","0426.00","3000","06851","Fairfield CT","Norwalk, CT",53,1 
"09001","0426.00","3001","06851","Fairfield CT","Norwalk, CT",362,1 
"09001","0426.00","3002","06851","Fairfield CT","Norwalk, CT",19,1 
"09001","0426.00","3003","06851","Fairfield CT","Norwalk, CT",68,1 
"09001","0426.00","4000","06851","Fairfield CT","Norwalk, CT",144,1 
"09001","0426.00","4001","06851","Fairfield CT","Norwalk, CT",274,1 
"09001","0426.00","4002","06851","Fairfield CT","Norwalk, CT",155,1 
"09001","0427.00","1000","06851","Fairfield CT","Norwalk, CT",142,1 
"09001","0427.00","1001","06851","Fairfield CT","Norwalk, CT",9,1 
"09001","0427.00","1002","06850","Fairfield CT","Norwalk, CT",13,1 
"09001","0427.00","1006","06850","Fairfield CT","Norwalk, CT",52,1 
"09001","0427.00","1007","06851","Fairfield CT","Norwalk, CT",498,1 
"09001","0427.00","1008","06851","Fairfield CT","Norwalk, CT",19,1 
"09001","0427.00","2000","06851","Fairfield CT","Norwalk, CT",142,1 
"09001","0427.00","2001","06851","Fairfield CT","Norwalk, CT",24,1 
"09001","0427.00","2002","06851","Fairfield CT","Norwalk, CT",15,1 
"09001","0427.00","2003","06851","Fairfield CT","Norwalk, CT",28,1 
"09001","0427.00","2004","06851","Fairfield CT","Norwalk, CT",8,1 
"09001","0427.00","2005","06851","Fairfield CT","Norwalk, CT",7,1 
"09001","0427.00","2006","06851","Fairfield CT","Norwalk, CT",11,1 
"09001","0427.00","2007","06851","Fairfield CT","Norwalk, CT",18,1 
"09001","0427.00","2008","06851","Fairfield CT","Norwalk, CT",11,1 
"09001","0427.00","2009","06851","Fairfield CT","Norwalk, CT",18,1 
"09001","0427.00","2010","06851","Fairfield CT","Norwalk, CT",201,1 
"09001","0427.00","2011","06851","Fairfield CT","Norwalk, CT",42,1 
"09001","0427.00","3000","06851","Fairfield CT","Norwalk, CT",7,1 
"09001","0427.00","3001","06850","Fairfield CT","Norwalk, CT",238,1 
"09001","0427.00","3002","06851","Fairfield CT","Norwalk, CT",301,1 
"09001","0427.00","3003","06850","Fairfield CT","Norwalk, CT",241,1 
"09001","0427.00","3004","06850","Fairfield CT","Norwalk, CT",147,1 
"09001","0427.00","3005","06850","Fairfield CT","Norwalk, CT",89,1 
"09001","0427.00","3006","06850","Fairfield CT","Norwalk, CT",2,1 
"09001","0427.00","4000","06851","Fairfield CT","Norwalk, CT",1,1 
"09001","0427.00","4002","06851","Fairfield CT","Norwalk, CT",106,1 
"09001","0427.00","4003","06851","Fairfield CT","Norwalk, CT",33,1 
"09001","0427.00","4004","06851","Fairfield CT","Norwalk, CT",43,1 
"09001","0427.00","4005","06851","Fairfield CT","Norwalk, CT",11,1 
"09001","0427.00","4006","06851","Fairfield CT","Norwalk, CT",36,1 
"09001","0427.00","4007","06851","Fairfield CT","Norwalk, CT",147,1 
"09001","0427.00","4008","06851","Fairfield CT","Norwalk, CT",40,1 
"09001","0427.00","4009","06851","Fairfield CT","Norwalk, CT",34,1 
"09001","0427.00","4012","06851","Fairfield CT","Norwalk, CT",8,1 
"09001","0427.00","4013","06851","Fairfield CT","Norwalk, CT",11,1 
"09001","0427.00","4014","06851","Fairfield CT","Norwalk, CT",13,1 
"09001","0428.00","1000","06851","Fairfield CT","Norwalk, CT",52,1 
"09001","0428.00","1001","06851","Fairfield CT","Norwalk, CT",185,1 
"09001","0428.00","1002","06851","Fairfield CT","Norwalk, CT",6,1 
"09001","0428.00","1003","06851","Fairfield CT","Norwalk, CT",17,1 
"09001","0428.00","1004","06851","Fairfield CT","Norwalk, CT",25,1 
"09001","0428.00","1005","06851","Fairfield CT","Norwalk, CT",38,1 
"09001","0428.00","1006","06851","Fairfield CT","Norwalk, CT",51,1 
"09001","0428.00","1007","06851","Fairfield CT","Norwalk, CT",18,1 
"09001","0428.00","1008","06851","Fairfield CT","Norwalk, CT",30,1 
"09001","0428.00","1009","06851","Fairfield CT","Norwalk, CT",21,1 
"09001","0428.00","1010","06851","Fairfield CT","Norwalk, CT",11,1 
"09001","0428.00","1012","06851","Fairfield CT","Norwalk, CT",31,1 
"09001","0428.00","1013","06851","Fairfield CT","Norwalk, CT",55,1 
"09001","0428.00","2000","06851","Fairfield CT","Norwalk, CT",272,1 
"09001","0428.00","2001","06851","Fairfield CT","Norwalk, CT",173,1 
"09001","0428.00","2002","06851","Fairfield CT","Norwalk, CT",17,1 
"09001","0428.00","2003","06851","Fairfield CT","Norwalk, CT",10,1 
"09001","0428.00","2004","06851","Fairfield CT","Norwalk, CT",27,1 
"09001","0428.00","2005","06851","Fairfield CT","Norwalk, CT",24,1 
"09001","0428.00","3000","06851","Fairfield CT","Norwalk, CT",66,1 
"09001","0428.00","3001","06851","Fairfield CT","Norwalk, CT",45,1 
"09001","0428.00","3002","06851","Fairfield CT","Norwalk, CT",42,1 
"09001","0428.00","3003","06851","Fairfield CT","Norwalk, CT",17,1 
"09001","0428.00","3004","06851","Fairfield CT","Norwalk, CT",27,1 
"09001","0428.00","3005","06851","Fairfield CT","Norwalk, CT",78,1 
"09001","0428.00","3006","06851","Fairfield CT","Norwalk, CT",16,1 
"09001","0428.00","3007","06851","Fairfield CT","Norwalk, CT",17,1 
"09001","0428.00","3008","06851","Fairfield CT","Norwalk, CT",17,1 
"09001","0428.00","3009","06851","Fairfield CT","Norwalk, CT",13,1 
"09001","0428.00","3010","06851","Fairfield CT","Norwalk, CT",15,1 
"09001","0428.00","3011","06851","Fairfield CT","Norwalk, CT",25,1 
"09001","0428.00","3012","06851","Fairfield CT","Norwalk, CT",71,1 
"09001","0428.00","3013","06851","Fairfield CT","Norwalk, CT",12,1 
"09001","0428.00","3014","06851","Fairfield CT","Norwalk, CT",20,1 
"09001","0428.00","3015","06851","Fairfield CT","Norwalk, CT",26,1 
"09001","0428.00","3016","06851","Fairfield CT","Norwalk, CT",16,1 
"09001","0428.00","3017","06851","Fairfield CT","Norwalk, CT",38,1 
"09001","0428.00","3018","06851","Fairfield CT","Norwalk, CT",23,1 
"09001","0428.00","3019","06851","Fairfield CT","Norwalk, CT",21,1 
"09001","0428.00","3020","06851","Fairfield CT","Norwalk, CT",32,1 
"09001","0428.00","3021","06851","Fairfield CT","Norwalk, CT",17,1 
"09001","0428.00","3022","06851","Fairfield CT","Norwalk, CT",14,1 
"09001","0428.00","3023","06851","Fairfield CT","Norwalk, CT",15,1 
"09001","0428.00","3024","06851","Fairfield CT","Norwalk, CT",43,1 
"09001","0429.00","1000","06850","Fairfield CT","Norwalk, CT",52,1 
"09001","0429.00","1001","06850","Fairfield CT","Norwalk, CT",26,1 
"09001","0429.00","1002","06850","Fairfield CT","Norwalk, CT",3,1 
"09001","0429.00","1003","06850","Fairfield CT","Norwalk, CT",71,1 
"09001","0429.00","1004","06850","Fairfield CT","Norwalk, CT",68,1 
"09001","0429.00","1008","06850","Fairfield CT","Norwalk, CT",60,1 
"09001","0429.00","1009","06850","Fairfield CT","Norwalk, CT",54,1 
"09001","0429.00","1013","06850","Fairfield CT","Norwalk, CT",42,1 
"09001","0429.00","2000","06850","Fairfield CT","Norwalk, CT",31,1 
"09001","0429.00","2001","06850","Fairfield CT","Norwalk, CT",10,1 
"09001","0429.00","2002","06850","Fairfield CT","Norwalk, CT",147,1 
"09001","0429.00","2003","06850","Fairfield CT","Norwalk, CT",13,1 
"09001","0429.00","2004","06850","Fairfield CT","Norwalk, CT",1,1 
"09001","0429.00","2005","06850","Fairfield CT","Norwalk, CT",13,1 
"09001","0429.00","2008","06850","Fairfield CT","Norwalk, CT",14,1 
"09001","0429.00","2009","06850","Fairfield CT","Norwalk, CT",30,1 
"09001","0429.00","2010","06850","Fairfield CT","Norwalk, CT",7,1 
"09001","0429.00","2011","06850","Fairfield CT","Norwalk, CT",8,1 
"09001","0429.00","2012","06850","Fairfield CT","Norwalk, CT",4,1 
"09001","0429.00","2018","06850","Fairfield CT","Norwalk, CT",14,1 
"09001","0429.00","2019","06850","Fairfield CT","Norwalk, CT",6,1 
"09001","0430.00","1001","06850","Fairfield CT","Norwalk, CT",26,1 
"09001","0430.00","1002","06850","Fairfield CT","Norwalk, CT",59,1 
"09001","0430.00","1003","06850","Fairfield CT","Norwalk, CT",12,1 
"09001","0430.00","1005","06850","Fairfield CT","Norwalk, CT",5,1 
"09001","0430.00","1006","06850","Fairfield CT","Norwalk, CT",31,1 
"09001","0430.00","1007","06850","Fairfield CT","Norwalk, CT",52,1 
"09001","0430.00","1008","06850","Fairfield CT","Norwalk, CT",43,1 
"09001","0430.00","1009","06850","Fairfield CT","Norwalk, CT",112,1 
"09001","0430.00","1010","06850","Fairfield CT","Norwalk, CT",5,1 
"09001","0430.00","1011","06850","Fairfield CT","Norwalk, CT",7,1 
"09001","0430.00","1012","06850","Fairfield CT","Norwalk, CT",9,1 
"09001","0430.00","1013","06850","Fairfield CT","Norwalk, CT",3,1 
"09001","0430.00","1014","06850","Fairfield CT","Norwalk, CT",4,1 
"09001","0430.00","1015","06850","Fairfield CT","Norwalk, CT",5,1 
"09001","0430.00","1016","06850","Fairfield CT","Norwalk, CT",27,1 
"09001","0430.00","1017","06850","Fairfield CT","Norwalk, CT",11,1 
"09001","0430.00","1018","06850","Fairfield CT","Norwalk, CT",45,1 
"09001","0430.00","2002","06850","Fairfield CT","Norwalk, CT",76,1 
"09001","0430.00","2003","06850","Fairfield CT","Norwalk, CT",58,1 
"09001","0430.00","2004","06850","Fairfield CT","Norwalk, CT",29,1 
"09001","0430.00","2005","06850","Fairfield CT","Norwalk, CT",44,1 
"09001","0430.00","2006","06850","Fairfield CT","Norwalk, CT",48,1 
"09001","0430.00","2007","06850","Fairfield CT","Norwalk, CT",73,1 
"09001","0430.00","2008","06850","Fairfield CT","Norwalk, CT",12,1 
"09001","0430.00","3000","06850","Fairfield CT","Norwalk, CT",34,1 
"09001","0430.00","3001","06850","Fairfield CT","Norwalk, CT",62,1 
"09001","0430.00","3002","06850","Fairfield CT","Norwalk, CT",43,1 
"09001","0430.00","3003","06850","Fairfield CT","Norwalk, CT",82,1 
"09001","0430.00","3004","06850","Fairfield CT","Norwalk, CT",14,1 
"09001","0430.00","3005","06850","Fairfield CT","Norwalk, CT",9,1 
"09001","0430.00","3006","06850","Fairfield CT","Norwalk, CT",21,1 
"09001","0430.00","3007","06850","Fairfield CT","Norwalk, CT",73,1 
"09001","0430.00","3008","06850","Fairfield CT","Norwalk, CT",11,1 
"09001","0430.00","3009","06850","Fairfield CT","Norwalk, CT",9,1 
"09001","0430.00","3010","06850","Fairfield CT","Norwalk, CT",11,1 
"09001","0430.00","3011","06850","Fairfield CT","Norwalk, CT",22,1 
"09001","0430.00","3012","06850","Fairfield CT","Norwalk, CT",15,1 
"09001","0430.00","3013","06850","Fairfield CT","Norwalk, CT",19,1 
"09001","0430.00","3014","06850","Fairfield CT","Norwalk, CT",21,1 
"09001","0430.00","3015","06850","Fairfield CT","Norwalk, CT",12,1 
"09001","0431.00","1000","06850","Fairfield CT","Norwalk, CT",18,1 
"09001","0431.00","1001","06850","Fairfield CT","Norwalk, CT",49,1 
"09001","0431.00","1002","06850","Fairfield CT","Norwalk, CT",12,1 
"09001","0431.00","1003","06850","Fairfield CT","Norwalk, CT",61,1 
"09001","0431.00","1004","06850","Fairfield CT","Norwalk, CT",21,1 
"09001","0431.00","1005","06850","Fairfield CT","Norwalk, CT",21,1 
"09001","0431.00","1006","06850","Fairfield CT","Norwalk, CT",2,1 
"09001","0431.00","1007","06850","Fairfield CT","Norwalk, CT",46,1 
"09001","0431.00","1008","06850","Fairfield CT","Norwalk, CT",11,1 
"09001","0431.00","1009","06850","Fairfield CT","Norwalk, CT",7,1 
"09001","0431.00","1010","06850","Fairfield CT","Norwalk, CT",13,1 
"09001","0431.00","1011","06850","Fairfield CT","Norwalk, CT",61,1 
"09001","0431.00","1012","06850","Fairfield CT","Norwalk, CT",52,1 
"09001","0431.00","1013","06850","Fairfield CT","Norwalk, CT",9,1 
"09001","0431.00","1014","06850","Fairfield CT","Norwalk, CT",83,1 
"09001","0431.00","1015","06850","Fairfield CT","Norwalk, CT",10,1 
"09001","0431.00","1016","06850","Fairfield CT","Norwalk, CT",8,1 
"09001","0431.00","1017","06850","Fairfield CT","Norwalk, CT",1,1 
"09001","0431.00","1018","06850","Fairfield CT","Norwalk, CT",114,1 
"09001","0431.00","1019","06850","Fairfield CT","Norwalk, CT",10,1 
"09001","0431.00","2000","06850","Fairfield CT","Norwalk, CT",18,1 
"09001","0431.00","2001","06840","Fairfield CT","New Canaan, CT",3,1 
"09001","0431.00","2002","06850","Fairfield CT","Norwalk, CT",10,1 
"09001","0431.00","2003","06850","Fairfield CT","Norwalk, CT",97,1 
"09001","0431.00","2004","06850","Fairfield CT","Norwalk, CT",46,1 
"09001","0431.00","2005","06850","Fairfield CT","Norwalk, CT",10,1 
"09001","0431.00","2006","06850","Fairfield CT","Norwalk, CT",2,1 
"09001","0431.00","2007","06850","Fairfield CT","Norwalk, CT",98,1 
"09001","0431.00","2008","06850","Fairfield CT","Norwalk, CT",40,1 
"09001","0431.00","2009","06854","Fairfield CT","Norwalk, CT",293,1 
"09001","0431.00","2010","06854","Fairfield CT","Norwalk, CT",12,1 
"09001","0431.00","3004","06854","Fairfield CT","Norwalk, CT",1,1 
"09001","0431.00","3005","06854","Fairfield CT","Norwalk, CT",57,1 
"09001","0431.00","3007","06854","Fairfield CT","Norwalk, CT",3,1 
"09001","0431.00","3008","06854","Fairfield CT","Norwalk, CT",1,1 
"09001","0431.00","4000","06854","Fairfield CT","Norwalk, CT",64,1 
"09001","0431.00","4001","06850","Fairfield CT","Norwalk, CT",31,1 
"09001","0431.00","4002","06854","Fairfield CT","Norwalk, CT",19,1 
"09001","0431.00","4003","06854","Fairfield CT","Norwalk, CT",20,1 
"09001","0431.00","4004","06854","Fairfield CT","Norwalk, CT",2,1 
"09001","0431.00","4005","06850","Fairfield CT","Norwalk, CT",8,1 
"09001","0431.00","4006","06854","Fairfield CT","Norwalk, CT",50,1 
"09001","0431.00","4007","06854","Fairfield CT","Norwalk, CT",16,1 
"09001","0431.00","4008","06854","Fairfield CT","Norwalk, CT",33,1 
"09001","0431.00","4009","06854","Fairfield CT","Norwalk, CT",26,1 
"09001","0431.00","4010","06854","Fairfield CT","Norwalk, CT",4,1 
"09001","0431.00","4011","06854","Fairfield CT","Norwalk, CT",129,1 
"09001","0431.00","4012","06854","Fairfield CT","Norwalk, CT",124,1 
"09001","0431.00","4013","06854","Fairfield CT","Norwalk, CT",9,1 
"09001","0432.00","1000","06854","Fairfield CT","Norwalk, CT",40,1 
"09001","0432.00","1001","06854","Fairfield CT","Norwalk, CT",330,1 
"09001","0432.00","1002","06854","Fairfield CT","Norwalk, CT",17,1 
"09001","0432.00","1003","06854","Fairfield CT","Norwalk, CT",150,1 
"09001","0432.00","1004","06854","Fairfield CT","Norwalk, CT",47,1 
"09001","0432.00","1005","06854","Fairfield CT","Norwalk, CT",14,1 
"09001","0432.00","1006","06854","Fairfield CT","Norwalk, CT",18,1 
"09001","0432.00","1007","06854","Fairfield CT","Norwalk, CT",78,1 
"09001","0432.00","1008","06854","Fairfield CT","Norwalk, CT",101,1 
"09001","0432.00","1009","06854","Fairfield CT","Norwalk, CT",16,1 
"09001","0432.00","1010","06854","Fairfield CT","Norwalk, CT",75,1 
"09001","0432.00","1011","06854","Fairfield CT","Norwalk, CT",3,1 
"09001","0432.00","2000","06850","Fairfield CT","Norwalk, CT",64,1 
"09001","0432.00","2001","06850","Fairfield CT","Norwalk, CT",22,1 
"09001","0432.00","2002","06850","Fairfield CT","Norwalk, CT",50,1 
"09001","0432.00","2003","06850","Fairfield CT","Norwalk, CT",14,1 
"09001","0432.00","2004","06850","Fairfield CT","Norwalk, CT",45,1 
"09001","0432.00","2005","06854","Fairfield CT","Norwalk, CT",38,1 
"09001","0432.00","2006","06850","Fairfield CT","Norwalk, CT",17,1 
"09001","0432.00","2007","06850","Fairfield CT","Norwalk, CT",17,1 
"09001","0432.00","2008","06854","Fairfield CT","Norwalk, CT",49,1 
"09001","0433.00","1003","06850","Fairfield CT","Norwalk, CT",5,1 
"09001","0433.00","1004","06850","Fairfield CT","Norwalk, CT",93,1 
"09001","0433.00","1005","06850","Fairfield CT","Norwalk, CT",64,1 
"09001","0433.00","1006","06850","Fairfield CT","Norwalk, CT",33,1 
"09001","0433.00","1007","06850","Fairfield CT","Norwalk, CT",117,1 
"09001","0433.00","1008","06850","Fairfield CT","Norwalk, CT",13,1 
"09001","0433.00","1009","06850","Fairfield CT","Norwalk, CT",42,1 
"09001","0433.00","1010","06850","Fairfield CT","Norwalk, CT",34,1 
"09001","0433.00","1011","06850","Fairfield CT","Norwalk, CT",43,1 
"09001","0433.00","1012","06850","Fairfield CT","Norwalk, CT",51,1 
"09001","0433.00","1017","06850","Fairfield CT","Norwalk, CT",24,1 
"09001","0433.00","1018","06850","Fairfield CT","Norwalk, CT",36,1 
"09001","0433.00","1019","06850","Fairfield CT","Norwalk, CT",32,1 
"09001","0433.00","1020","06850","Fairfield CT","Norwalk, CT",24,1 
"09001","0433.00","1021","06850","Fairfield CT","Norwalk, CT",26,1 
